"2001","90","2024-12-05","2024-12-27","2024-12-27"
"2002","72","2024-12-07","2024-12-16","2024-12-16"
"2003","17","2025-03-15","2025-04-07","2025-04-07"
"2004","49","2024-05-28","2024-06-27","2024-06-27"
"2005","100","2024-04-25","2024-05-02","0000-00-00"
"2006","59","2024-04-23","2024-05-14","0000-00-00"
"2007","64","2024-05-17","2024-05-24","2024-05-24"
"2008","77","2024-12-22","2025-01-15","0000-00-00"
"2009","93","2024-06-26","2024-07-14","2024-07-14"
"2010","27","2024-10-07","2024-10-23","0000-00-00"
"2011","25","2024-09-27","2024-10-17","2024-10-17"
"2012","63","2025-01-26","2025-02-10","2025-02-10"
"2013","5","2024-07-08","2024-07-29","2024-07-29"
"2014","80","2024-10-26","2024-11-02","2024-11-02"
"2015","34","2025-02-15","2025-03-12","0000-00-00"
"2016","4","2024-10-01","2024-10-16","0000-00-00"
"2017","15","2025-04-02","2025-04-29","2025-04-29"
"2018","34","2025-02-26","2025-03-11","2025-03-11"
"2019","32","2024-12-06","2024-12-14","2024-12-14"
"2020","76","2025-03-09","2025-03-22","0000-00-00"
"2021","91","2025-02-01","2025-03-02","0000-00-00"
"2022","39","2025-02-21","2025-03-11","2025-03-11"
"2023","76","2025-03-20","2025-03-29","0000-00-00"
"2024","75","2024-10-26","2024-11-12","2024-11-12"
"2025","104","2024-11-20","2024-12-09","2024-12-09"
"2026","13","2024-05-26","2024-06-24","0000-00-00"
"2027","6","2024-06-21","2024-07-04","2024-07-04"
"2028","33","2024-11-30","2024-12-20","0000-00-00"
"2029","78","2025-03-25","2025-04-06","0000-00-00"
"2030","12","2025-02-15","2025-03-17","0000-00-00"
"2031","19","2024-05-31","2024-06-19","2024-06-19"
"2032","105","2025-03-04","2025-03-25","2025-03-25"
"2033","48","2024-12-31","2025-01-29","2025-01-29"
"2034","38","2025-01-21","2025-01-30","0000-00-00"
"2035","72","2025-01-01","2025-01-31","2025-01-31"
"2036","5","2024-04-20","2024-05-10","2024-05-10"
"2037","55","2024-08-24","2024-09-08","2024-09-08"
"2038","94","2024-12-12","2024-12-20","0000-00-00"
"2039","21","2024-05-31","2024-06-10","2024-06-10"
"2040","63","2025-03-28","2025-04-15","2025-04-15"
"2041","68","2024-09-22","2024-10-12","0000-00-00"
"2042","42","2024-05-16","2024-06-06","2024-06-06"
"2043","20","2024-09-21","2024-10-06","0000-00-00"
"2044","50","2025-03-15","2025-04-04","0000-00-00"
"2045","93","2024-11-23","2024-12-06","2024-12-06"
"2046","12","2024-12-08","2024-12-25","2024-12-25"
"2047","42","2024-04-27","2024-05-18","0000-00-00"
"2048","63","2025-02-20","2025-03-15","0000-00-00"
"2049","33","2024-08-20","2024-09-12","2024-09-12"
"2050","102","2025-04-17","2025-05-02","2025-05-02"
"2051","86","2024-12-08","2024-12-16","0000-00-00"
"2052","77","2024-12-25","2025-01-18","2025-01-18"
"2053","38","2024-08-20","2024-09-14","2024-09-14"
"2054","3","2025-04-07","2025-04-29","0000-00-00"
"2055","24","2024-09-23","2024-10-08","2024-10-08"
"2056","103","2024-05-16","2024-06-06","2024-06-06"
"2057","6","2025-04-12","2025-04-25","2025-04-25"
"2058","46","2024-09-18","2024-09-30","0000-00-00"
"2059","101","2024-06-01","2024-06-10","2024-06-10"
"2060","78","2025-01-03","2025-01-19","2025-01-19"
"2061","66","2024-09-17","2024-09-27","0000-00-00"
"2062","44","2024-05-30","2024-06-15","2024-06-15"
"2063","102","2025-02-03","2025-03-04","2025-03-04"
"2064","85","2024-04-30","2024-05-25","2024-05-25"
"2065","59","2024-07-01","2024-07-08","2024-07-08"
"2066","12","2024-08-13","2024-09-06","0000-00-00"
"2067","8","2024-12-12","2025-01-11","2025-01-11"
"2068","12","2024-08-08","2024-08-16","2024-08-16"
"2069","75","2024-09-15","2024-09-29","0000-00-00"
"2070","53","2025-03-02","2025-03-19","0000-00-00"
"2071","98","2024-10-12","2024-10-22","2024-10-22"
"2072","82","2025-04-07","2025-04-24","2025-04-24"
"2073","80","2024-07-13","2024-07-31","2024-07-31"
"2074","39","2024-12-03","2024-12-18","2024-12-18"
"2075","44","2024-11-21","2024-12-08","2024-12-08"
"2076","76","2024-10-13","2024-11-01","2024-11-01"
"2077","68","2024-10-06","2024-10-30","2024-10-30"
"2078","92","2024-06-10","2024-06-18","2024-06-18"
"2079","34","2025-03-30","2025-04-06","2025-04-06"
"2080","50","2025-01-20","2025-02-09","0000-00-00"
"2081","50","2024-11-18","2024-12-01","2024-12-01"
"2082","30","2024-07-09","2024-07-26","2024-07-26"
"2083","38","2024-06-12","2024-07-08","2024-07-08"
"2084","56","2024-08-12","2024-09-05","2024-09-05"
"2085","85","2024-08-31","2024-09-18","2024-09-18"
"2086","59","2024-12-30","2025-01-29","2025-01-29"
"2087","59","2024-12-30","2025-01-24","2025-01-24"
"2088","70","2024-06-04","2024-07-03","2024-07-03"
"2089","59","2024-11-13","2024-12-06","0000-00-00"
"2090","99","2024-12-27","2025-01-14","2025-01-14"
"2091","7","2024-06-07","2024-07-06","2024-07-06"
"2092","39","2025-02-16","2025-03-01","2025-03-01"
"2093","10","2025-01-20","2025-02-01","2025-02-01"
"2094","44","2024-11-22","2024-12-21","0000-00-00"
"2095","49","2024-07-04","2024-07-31","2024-07-31"
"2096","79","2025-04-17","2025-05-11","2025-05-11"
"2097","46","2025-03-22","2025-04-06","2025-04-06"
"2098","92","2024-11-20","2024-12-03","2024-12-03"
"2099","31","2024-07-18","2024-07-29","2024-07-29"
"2100","21","2024-06-15","2024-07-08","0000-00-00"
"2101","88","2025-01-28","2025-02-15","0000-00-00"
"2102","12","2024-07-07","2024-07-16","0000-00-00"
"2103","18","2024-10-12","2024-11-07","0000-00-00"
"2104","14","2025-04-16","2025-05-05","2025-05-05"
"2105","82","2024-07-26","2024-08-05","2024-08-05"
"2106","92","2024-08-13","2024-09-04","0000-00-00"
"2107","34","2025-04-12","2025-05-07","2025-05-07"
"2108","78","2024-05-17","2024-06-02","2024-06-02"
"2109","97","2024-08-27","2024-09-13","0000-00-00"
"2110","23","2025-04-12","2025-05-01","2025-05-01"
"2111","7","2024-06-14","2024-06-29","2024-06-29"
"2112","30","2024-06-22","2024-06-29","2024-06-29"
"2113","28","2024-10-29","2024-11-07","2024-11-07"
"2114","48","2024-10-05","2024-10-21","2024-10-21"
"2115","87","2024-11-23","2024-12-20","0000-00-00"
"2116","30","2024-08-11","2024-08-25","2024-08-25"
"2117","95","2024-05-31","2024-06-16","0000-00-00"
"2118","62","2024-09-28","2024-10-16","2024-10-16"
"2119","85","2025-02-07","2025-02-21","2025-02-21"
"2120","73","2024-08-05","2024-08-30","0000-00-00"
"2121","25","2025-03-06","2025-03-31","2025-03-31"
"2122","14","2025-02-07","2025-03-03","2025-03-03"
"2123","21","2024-08-04","2024-09-01","2024-09-01"
"2124","11","2024-11-07","2024-12-07","0000-00-00"
"2125","50","2025-03-19","2025-03-29","2025-03-29"
"2126","65","2024-08-25","2024-09-13","2024-09-13"
"2127","105","2024-09-23","2024-10-19","0000-00-00"
"2128","86","2024-11-24","2024-12-16","2024-12-16"
"2129","100","2025-02-09","2025-03-05","0000-00-00"
"2130","103","2024-11-18","2024-12-11","2024-12-11"
"2131","103","2025-01-26","2025-02-22","0000-00-00"
"2132","35","2024-07-16","2024-08-03","2024-08-03"
"2133","67","2024-08-28","2024-09-20","0000-00-00"
"2134","30","2024-09-06","2024-09-20","2024-09-20"
"2135","26","2025-02-28","2025-03-28","0000-00-00"
"2136","46","2024-08-28","2024-09-17","2024-09-17"
"2137","24","2024-08-07","2024-08-17","0000-00-00"
"2138","26","2024-11-22","2024-11-29","0000-00-00"
"2139","40","2025-01-23","2025-02-05","0000-00-00"
"2140","72","2024-06-23","2024-07-01","0000-00-00"
"2141","6","2024-05-15","2024-06-03","2024-06-03"
"2142","80","2025-04-19","2025-04-26","2025-04-26"
"2143","7","2024-09-17","2024-10-17","2024-10-17"
"2144","71","2024-08-15","2024-08-24","2024-08-24"
"2145","3","2024-11-08","2024-11-27","0000-00-00"
"2146","78","2024-07-21","2024-08-10","2024-08-10"
"2147","69","2025-01-03","2025-01-18","2025-01-18"
"2148","58","2024-08-28","2024-09-25","2024-09-25"
"2149","6","2025-02-16","2025-03-18","0000-00-00"
"2150","80","2024-06-04","2024-06-15","0000-00-00"
"2151","4","2025-01-22","2025-02-02","2025-02-02"
"2152","32","2025-03-22","2025-04-06","2025-04-06"
"2153","62","2025-02-25","2025-03-04","2025-03-04"
"2154","101","2024-04-22","2024-05-08","2024-05-08"
"2155","54","2025-01-11","2025-01-25","2025-01-25"
"2156","34","2024-05-04","2024-05-28","2024-05-28"
"2157","20","2024-07-03","2024-07-23","2024-07-23"
"2158","33","2024-07-09","2024-08-03","2024-08-03"
"2159","31","2024-05-16","2024-06-14","0000-00-00"
"2160","25","2024-09-12","2024-09-29","0000-00-00"
"2161","3","2025-02-05","2025-03-02","0000-00-00"
"2162","78","2024-04-23","2024-05-16","2024-05-16"
"2163","91","2025-03-16","2025-04-07","0000-00-00"
"2164","91","2024-10-12","2024-10-30","0000-00-00"
"2165","59","2024-07-22","2024-08-10","2024-08-10"
"2166","17","2024-07-31","2024-08-17","2024-08-17"
"2167","24","2025-02-02","2025-02-14","2025-02-14"
"2168","29","2024-06-12","2024-07-01","2024-07-01"
"2169","101","2024-10-07","2024-10-29","2024-10-29"
"2170","2","2025-02-22","2025-03-09","0000-00-00"
"2171","59","2024-11-27","2024-12-27","0000-00-00"
"2172","13","2025-01-15","2025-02-02","2025-02-02"
"2173","11","2024-09-30","2024-10-27","2024-10-27"
"2174","79","2024-07-20","2024-07-30","0000-00-00"
"2175","68","2024-11-04","2024-11-24","2024-11-24"
"2176","21","2024-09-15","2024-09-22","2024-09-22"
"2177","50","2024-07-11","2024-07-18","2024-07-18"
"2178","75","2024-05-01","2024-05-20","2024-05-20"
"2179","87","2024-10-14","2024-10-23","2024-10-23"
"2180","30","2025-04-14","2025-04-30","2025-04-30"
"2181","77","2024-05-10","2024-05-25","2024-05-25"
"2182","63","2024-12-03","2024-12-15","2024-12-15"
"2183","69","2024-07-16","2024-08-04","2024-08-04"
"2184","58","2024-12-01","2024-12-16","2024-12-16"
"2185","61","2024-12-28","2025-01-25","2025-01-25"
"2186","27","2025-03-21","2025-04-02","0000-00-00"
"2187","15","2024-04-25","2024-05-02","2024-05-02"
"2188","9","2024-07-31","2024-08-28","0000-00-00"
"2189","64","2024-07-05","2024-07-16","2024-07-16"
"2190","27","2024-05-13","2024-06-09","2024-06-09"
"2191","17","2024-11-29","2024-12-09","0000-00-00"
"2192","82","2024-07-25","2024-08-21","2024-08-21"
"2193","63","2025-01-28","2025-02-15","2025-02-15"
"2194","29","2024-05-08","2024-05-24","2024-05-24"
"2195","82","2024-10-27","2024-11-23","0000-00-00"
"2196","63","2024-07-08","2024-08-04","2024-08-04"
"2197","98","2024-05-15","2024-06-04","2024-06-04"
"2198","75","2024-04-21","2024-05-06","2024-05-06"
"2199","5","2024-06-22","2024-07-10","0000-00-00"
"2200","97","2024-05-04","2024-05-18","2024-05-18"
"2201","19","2024-12-12","2024-12-21","2024-12-21"
"2202","16","2024-09-28","2024-10-09","2024-10-09"
"2203","42","2024-05-24","2024-06-11","0000-00-00"
"2204","97","2024-05-19","2024-06-03","0000-00-00"
"2205","8","2024-07-12","2024-07-22","2024-07-22"
"2206","30","2024-07-27","2024-08-16","2024-08-16"
"2207","55","2024-10-03","2024-10-30","2024-10-30"
"2208","34","2024-09-19","2024-10-07","2024-10-07"
"2209","41","2024-05-28","2024-06-15","2024-06-15"
"2210","74","2025-01-08","2025-02-06","2025-02-06"
"2211","47","2025-02-22","2025-03-06","2025-03-06"
"2212","53","2024-06-26","2024-07-11","2024-07-11"
"2213","38","2025-02-11","2025-03-11","0000-00-00"
"2214","76","2024-06-03","2024-06-23","2024-06-23"
"2215","103","2024-09-23","2024-10-05","0000-00-00"
"2216","95","2024-12-16","2025-01-15","2025-01-15"
"2217","39","2025-02-07","2025-03-06","2025-03-06"
"2218","68","2024-07-09","2024-08-02","0000-00-00"
"2219","48","2025-01-21","2025-02-15","2025-02-15"
"2220","10","2024-10-10","2024-11-07","2024-11-07"
"2221","81","2024-07-25","2024-08-11","2024-08-11"
"2222","15","2025-01-08","2025-01-15","0000-00-00"
"2223","73","2025-01-17","2025-02-15","0000-00-00"
"2224","49","2024-11-09","2024-12-02","0000-00-00"
"2225","99","2024-06-08","2024-06-29","2024-06-29"
"2226","6","2025-02-18","2025-03-06","0000-00-00"
"2227","65","2024-09-11","2024-10-07","2024-10-07"
"2228","10","2024-04-30","2024-05-07","2024-05-07"
"2229","57","2024-05-15","2024-05-24","2024-05-24"
"2230","37","2025-01-26","2025-02-22","2025-02-22"
"2231","11","2024-10-05","2024-10-28","0000-00-00"
"2232","95","2024-11-14","2024-11-23","2024-11-23"
"2233","50","2024-08-06","2024-08-13","2024-08-13"
"2234","45","2025-01-01","2025-01-09","2025-01-09"
"2235","74","2024-11-04","2024-11-15","0000-00-00"
"2236","82","2024-08-13","2024-09-02","0000-00-00"
"2237","42","2024-07-27","2024-08-10","2024-08-10"
"2238","52","2024-05-05","2024-05-16","2024-05-16"
"2239","28","2024-09-12","2024-10-01","2024-10-01"
"2240","17","2025-03-01","2025-03-31","0000-00-00"
"2241","67","2025-04-08","2025-04-23","2025-04-23"
"2242","24","2025-02-11","2025-02-22","0000-00-00"
"2243","37","2025-01-18","2025-02-17","2025-02-17"
"2244","99","2024-11-04","2024-11-14","2024-11-14"
"2245","10","2024-07-29","2024-08-08","0000-00-00"
"2246","11","2024-06-13","2024-07-02","2024-07-02"
"2247","33","2024-07-25","2024-08-07","0000-00-00"
"2248","36","2024-06-01","2024-06-23","0000-00-00"
"2249","89","2024-11-19","2024-12-18","0000-00-00"
"2250","75","2025-02-05","2025-02-24","2025-02-24"
"2251","60","2025-01-14","2025-02-03","2025-02-03"
"2252","26","2025-03-22","2025-04-16","2025-04-16"
"2253","7","2024-12-31","2025-01-10","2025-01-10"
"2254","15","2024-06-04","2024-06-21","2024-06-21"
"2255","42","2024-04-22","2024-05-04","0000-00-00"
"2256","50","2025-03-18","2025-04-16","2025-04-16"
"2257","85","2025-03-01","2025-03-17","2025-03-17"
"2258","45","2024-08-01","2024-08-20","0000-00-00"
"2259","31","2025-02-07","2025-03-09","0000-00-00"
"2260","97","2024-10-11","2024-10-21","2024-10-21"
"2261","71","2024-05-26","2024-06-09","2024-06-09"
"2262","92","2025-01-14","2025-01-29","0000-00-00"
"2263","68","2024-10-03","2024-10-13","2024-10-13"
"2264","92","2024-06-14","2024-07-08","2024-07-08"
"2265","103","2025-03-17","2025-04-05","2025-04-05"
"2266","19","2024-05-03","2024-05-31","0000-00-00"
"2267","46","2024-08-31","2024-09-09","0000-00-00"
"2268","47","2024-10-15","2024-10-25","2024-10-25"
"2269","5","2024-11-06","2024-11-21","2024-11-21"
"2270","93","2024-07-25","2024-08-18","2024-08-18"
"2271","26","2024-11-20","2024-11-28","2024-11-28"
"2272","19","2024-09-22","2024-09-29","2024-09-29"
"2273","83","2025-04-16","2025-05-03","2025-05-03"
"2274","83","2025-03-12","2025-04-02","2025-04-02"
"2275","17","2024-11-14","2024-12-08","2024-12-08"
"2276","64","2024-10-20","2024-11-12","2024-11-12"
"2277","50","2025-02-21","2025-03-12","0000-00-00"
"2278","6","2024-10-09","2024-10-19","0000-00-00"
"2279","70","2024-09-08","2024-10-05","2024-10-05"
"2280","55","2024-04-29","2024-05-17","0000-00-00"
"2281","11","2025-04-14","2025-04-26","2025-04-26"
"2282","101","2025-01-31","2025-02-28","2025-02-28"
"2283","35","2024-12-24","2025-01-18","2025-01-18"
"2284","80","2024-05-16","2024-05-25","2024-05-25"
"2285","59","2025-01-23","2025-02-16","2025-02-16"
"2286","58","2024-06-17","2024-07-11","0000-00-00"
"2287","18","2024-06-07","2024-07-03","2024-07-03"
"2288","2","2024-10-15","2024-10-24","0000-00-00"
"2289","89","2024-05-17","2024-06-08","2024-06-08"
"2290","61","2024-10-06","2024-10-22","0000-00-00"
"2291","99","2025-03-19","2025-04-01","2025-04-01"
"2292","78","2024-12-19","2025-01-04","2025-01-04"
"2293","31","2025-02-16","2025-03-13","0000-00-00"
"2294","14","2025-03-12","2025-04-05","2025-04-05"
"2295","52","2025-02-05","2025-03-04","0000-00-00"
"2296","52","2025-01-06","2025-01-18","2025-01-18"
"2297","59","2025-03-13","2025-03-20","2025-03-20"
"2298","83","2025-04-02","2025-04-16","2025-04-16"
"2299","70","2024-11-12","2024-11-20","2024-11-20"
"2300","46","2024-05-01","2024-05-23","2024-05-23"
"2301","65","2025-01-16","2025-02-14","0000-00-00"
"2302","50","2024-12-24","2025-01-12","2025-01-12"
"2303","48","2024-09-15","2024-10-08","2024-10-08"
"2304","98","2024-06-13","2024-07-10","0000-00-00"
"2305","63","2024-11-25","2024-12-25","2024-12-25"
"2306","13","2024-11-17","2024-11-28","0000-00-00"
"2307","61","2025-02-08","2025-02-21","2025-02-21"
"2308","67","2024-05-19","2024-06-12","2024-06-12"
"2309","59","2025-03-28","2025-04-08","2025-04-08"
"2310","5","2024-11-22","2024-12-16","0000-00-00"
"2311","15","2024-04-25","2024-05-09","0000-00-00"
"2312","65","2025-02-06","2025-03-06","2025-03-06"
"2313","14","2024-06-24","2024-07-20","0000-00-00"
"2314","48","2024-12-05","2025-01-03","0000-00-00"
"2315","79","2025-02-26","2025-03-27","2025-03-27"
"2316","12","2024-11-29","2024-12-20","0000-00-00"
"2317","89","2024-12-05","2025-01-02","2025-01-02"
"2318","22","2025-01-29","2025-02-13","2025-02-13"
"2319","37","2024-11-04","2024-12-04","0000-00-00"
"2320","25","2024-06-19","2024-07-05","2024-07-05"
"2321","65","2025-02-23","2025-03-17","0000-00-00"
"2322","53","2025-03-31","2025-04-12","2025-04-12"
"2323","87","2024-10-10","2024-11-09","2024-11-09"
"2324","41","2024-06-20","2024-06-30","2024-06-30"
"2325","87","2024-07-30","2024-08-20","2024-08-20"
"2326","88","2025-02-23","2025-03-13","2025-03-13"
"2327","82","2024-10-06","2024-10-14","2024-10-14"
"2328","7","2025-02-17","2025-03-01","2025-03-01"
"2329","86","2024-08-25","2024-09-21","2024-09-21"
"2330","89","2024-08-19","2024-08-27","2024-08-27"
"2331","35","2024-06-10","2024-07-06","0000-00-00"
"2332","27","2024-05-15","2024-06-14","0000-00-00"
"2333","39","2024-09-24","2024-10-09","2024-10-09"
"2334","90","2025-01-06","2025-02-03","0000-00-00"
"2335","73","2024-06-18","2024-06-28","0000-00-00"
"2336","28","2025-03-06","2025-03-24","2025-03-24"
"2337","32","2025-04-09","2025-04-27","2025-04-27"
"2338","54","2024-09-16","2024-10-14","0000-00-00"
"2339","86","2024-08-18","2024-08-28","2024-08-28"
"2340","69","2025-03-05","2025-03-14","0000-00-00"
"2341","62","2024-08-16","2024-09-13","2024-09-13"
"2342","76","2024-08-30","2024-09-23","2024-09-23"
"2343","7","2024-06-16","2024-06-23","0000-00-00"
"2344","80","2024-08-19","2024-09-06","2024-09-06"
"2345","75","2025-03-02","2025-03-30","2025-03-30"
"2346","81","2024-06-16","2024-07-04","2024-07-04"
"2347","70","2024-10-17","2024-10-25","2024-10-25"
"2348","105","2024-10-19","2024-11-05","2024-11-05"
"2349","34","2024-08-14","2024-09-06","2024-09-06"
"2350","54","2025-02-21","2025-03-23","2025-03-23"
"2351","59","2025-03-14","2025-04-01","2025-04-01"
"2352","71","2024-07-26","2024-08-13","2024-08-13"
"2353","31","2024-05-05","2024-06-01","0000-00-00"
"2354","4","2024-06-24","2024-07-18","2024-07-18"
"2355","80","2025-03-11","2025-03-29","0000-00-00"
"2356","68","2024-08-25","2024-09-24","2024-09-24"
"2357","7","2025-03-13","2025-03-25","2025-03-25"
"2358","26","2024-10-10","2024-10-27","2024-10-27"
"2359","26","2025-01-17","2025-01-26","2025-01-26"
"2360","100","2024-11-03","2024-11-16","2024-11-16"
"2361","68","2025-03-16","2025-04-09","2025-04-09"
"2362","88","2024-07-30","2024-08-07","2024-08-07"
"2363","66","2024-07-14","2024-08-05","2024-08-05"
"2364","89","2025-02-18","2025-03-03","2025-03-03"
"2365","26","2024-11-12","2024-12-04","2024-12-04"
"2366","28","2025-03-11","2025-04-07","2025-04-07"
"2367","43","2024-12-25","2025-01-21","2025-01-21"
"2368","57","2024-10-22","2024-11-18","2024-11-18"
"2369","95","2024-05-06","2024-05-24","0000-00-00"
"2370","14","2024-08-18","2024-09-03","2024-09-03"
"2371","62","2024-06-01","2024-06-15","2024-06-15"
"2372","88","2024-10-01","2024-10-27","0000-00-00"
"2373","51","2025-04-09","2025-04-28","2025-04-28"
"2374","30","2024-12-21","2025-01-04","2025-01-04"
"2375","44","2024-10-26","2024-11-14","0000-00-00"
"2376","46","2025-02-01","2025-02-08","0000-00-00"
"2377","38","2025-04-03","2025-04-11","2025-04-11"
"2378","42","2024-07-14","2024-08-08","0000-00-00"
"2379","85","2025-03-18","2025-04-13","2025-04-13"
"2380","67","2024-08-23","2024-09-03","0000-00-00"
"2381","69","2024-08-27","2024-09-25","2024-09-25"
"2382","23","2024-12-04","2024-12-26","2024-12-26"
"2383","92","2024-10-03","2024-10-31","0000-00-00"
"2384","10","2024-08-14","2024-09-09","0000-00-00"
"2385","16","2024-07-04","2024-07-27","2024-07-27"
"2386","14","2025-03-27","2025-04-04","2025-04-04"
"2387","48","2024-06-23","2024-07-17","0000-00-00"
"2388","29","2024-08-06","2024-09-01","2024-09-01"
"2389","57","2024-07-03","2024-07-31","2024-07-31"
"2390","81","2024-06-20","2024-07-01","2024-07-01"
"2391","34","2024-06-16","2024-07-03","2024-07-03"
"2392","36","2024-07-23","2024-08-14","2024-08-14"
"2393","8","2024-11-03","2024-11-12","2024-11-12"
"2394","42","2025-03-28","2025-04-07","2025-04-07"
"2395","1","2025-03-30","2025-04-07","0000-00-00"
"2396","36","2024-05-06","2024-05-21","2024-05-21"
"2397","102","2024-04-20","2024-04-27","2024-04-27"
"2398","105","2024-11-02","2024-11-14","2024-11-14"
"2399","4","2025-02-21","2025-03-15","2025-03-15"
"2400","94","2024-07-02","2024-07-17","2024-07-17"
"2401","57","2024-06-07","2024-06-14","2024-06-14"
"2402","77","2024-05-16","2024-06-14","2024-06-14"
"2403","14","2024-08-06","2024-08-26","0000-00-00"
"2404","31","2024-08-03","2024-08-26","2024-08-26"
"2405","30","2024-10-21","2024-11-06","2024-11-06"
"2406","67","2025-01-15","2025-02-03","2025-02-03"
"2407","67","2024-10-24","2024-11-09","2024-11-09"
"2408","97","2024-10-24","2024-11-21","0000-00-00"
"2409","72","2025-01-22","2025-02-02","2025-02-02"
"2410","40","2024-09-06","2024-09-19","0000-00-00"
"2411","105","2024-09-10","2024-09-30","2024-09-30"
"2412","6","2024-05-11","2024-05-26","2024-05-26"
"2413","3","2025-03-10","2025-03-20","2025-03-20"
"2414","51","2025-01-11","2025-01-28","2025-01-28"
"2415","55","2024-08-14","2024-08-23","2024-08-23"
"2416","60","2024-12-27","2025-01-08","2025-01-08"
"2417","89","2024-09-10","2024-09-28","2024-09-28"
"2418","43","2024-05-05","2024-05-15","2024-05-15"
"2419","27","2024-06-14","2024-07-04","0000-00-00"
"2420","50","2025-02-19","2025-03-02","2025-03-02"
"2421","61","2024-12-18","2025-01-17","0000-00-00"
"2422","35","2024-08-18","2024-09-11","2024-09-11"
"2423","67","2025-03-03","2025-03-12","2025-03-12"
"2424","21","2024-09-08","2024-09-23","2024-09-23"
"2425","14","2024-08-30","2024-09-27","2024-09-27"
"2426","21","2024-11-08","2024-12-05","2024-12-05"
"2427","40","2024-05-09","2024-06-03","2024-06-03"
"2428","3","2025-01-17","2025-01-31","2025-01-31"
"2429","78","2024-11-14","2024-11-23","2024-11-23"
"2430","2","2024-10-30","2024-11-13","2024-11-13"
"2431","2","2024-06-15","2024-07-04","0000-00-00"
"2432","9","2025-03-07","2025-04-05","0000-00-00"
"2433","63","2024-09-22","2024-10-13","0000-00-00"
"2434","75","2025-01-06","2025-02-02","2025-02-02"
"2435","17","2024-12-12","2025-01-06","2025-01-06"
"2436","67","2025-01-25","2025-02-07","0000-00-00"
"2437","80","2024-09-04","2024-09-29","0000-00-00"
"2438","37","2024-09-23","2024-10-07","2024-10-07"
"2439","89","2025-04-03","2025-04-20","2025-04-20"
"2440","50","2024-07-20","2024-08-07","0000-00-00"
"2441","60","2024-06-30","2024-07-23","2024-07-23"
"2442","77","2025-03-21","2025-04-15","2025-04-15"
"2443","62","2025-04-01","2025-04-09","2025-04-09"
"2444","16","2025-01-15","2025-02-08","0000-00-00"
"2445","20","2025-04-06","2025-04-26","0000-00-00"
"2446","48","2025-01-06","2025-01-19","2025-01-19"
"2447","103","2025-01-01","2025-01-29","2025-01-29"
"2448","22","2024-06-13","2024-07-10","2024-07-10"
"2449","71","2024-06-29","2024-07-17","2024-07-17"
"2450","74","2024-09-09","2024-09-22","2024-09-22"
"2451","72","2024-09-18","2024-10-01","2024-10-01"
"2452","40","2025-02-02","2025-02-15","2025-02-15"
"2453","74","2025-03-16","2025-04-15","2025-04-15"
"2454","42","2025-04-01","2025-04-25","0000-00-00"
"2455","78","2024-07-29","2024-08-24","2024-08-24"
"2456","39","2024-06-13","2024-07-13","0000-00-00"
"2457","21","2024-10-05","2024-10-31","2024-10-31"
"2458","62","2024-12-29","2025-01-18","2025-01-18"
"2459","38","2024-05-31","2024-06-23","0000-00-00"
"2460","14","2024-08-26","2024-09-19","2024-09-19"
"2461","21","2025-04-14","2025-05-03","0000-00-00"
"2462","73","2024-05-12","2024-06-02","2024-06-02"
"2463","100","2024-06-15","2024-06-24","2024-06-24"
"2464","37","2024-09-10","2024-10-04","2024-10-04"
"2465","92","2025-01-25","2025-02-12","2025-02-12"
"2466","42","2024-05-04","2024-05-19","2024-05-19"
"2467","95","2024-07-26","2024-08-21","0000-00-00"
"2468","46","2024-05-29","2024-06-07","2024-06-07"
"2469","88","2024-11-17","2024-11-25","2024-11-25"
"2470","14","2025-03-27","2025-04-17","2025-04-17"
"2471","47","2024-08-09","2024-08-24","2024-08-24"
"2472","92","2024-11-22","2024-12-02","0000-00-00"
"2473","19","2025-04-02","2025-04-09","2025-04-09"
"2474","41","2025-04-13","2025-04-29","2025-04-29"
"2475","101","2024-07-11","2024-08-03","0000-00-00"
"2476","42","2024-05-05","2024-05-13","2024-05-13"
"2477","53","2024-06-03","2024-06-15","0000-00-00"
"2478","16","2025-03-22","2025-04-05","2025-04-05"
"2479","92","2024-08-06","2024-09-04","2024-09-04"
"2480","39","2024-05-07","2024-05-21","2024-05-21"
"2481","42","2024-09-04","2024-09-28","2024-09-28"
"2482","89","2024-05-20","2024-06-07","2024-06-07"
"2483","2","2025-03-18","2025-03-27","2025-03-27"
"2484","79","2024-11-11","2024-12-05","2024-12-05"
"2485","10","2025-04-03","2025-05-01","2025-05-01"
"2486","95","2024-11-15","2024-11-22","2024-11-22"
"2487","63","2024-12-18","2025-01-08","2025-01-08"
"2488","100","2025-03-06","2025-03-18","2025-03-18"
"2489","23","2024-10-26","2024-11-18","2024-11-18"
"2490","42","2025-03-05","2025-04-03","2025-04-03"
"2491","57","2024-12-28","2025-01-08","2025-01-08"
"2492","48","2024-05-03","2024-05-26","2024-05-26"
"2493","37","2024-05-04","2024-05-17","0000-00-00"
"2494","29","2024-09-03","2024-09-14","2024-09-14"
"2495","29","2024-08-07","2024-08-25","0000-00-00"
"2496","39","2025-01-14","2025-01-25","0000-00-00"
"2497","54","2024-08-14","2024-08-24","2024-08-24"
"2498","82","2024-04-24","2024-05-07","0000-00-00"
"2499","27","2024-05-16","2024-06-08","2024-06-08"
"2500","82","2025-03-01","2025-03-22","2025-03-22"
